loan_id,name,date_of_birth,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,CIBIL_rating,income_level,loan_rating,loan_term_type,dependent_level,edu_status,type_employment,loan_approval
3474,Bridget Baker,1970-09-22,5,Graduate,No,3600000,11600000,14,546,8500000,300000,12000000,4800000,Rejected,Poor,Low-Middle,Silver,Intermediate,High,1,0,0
3475,Benjamin Rivers,1958-05-09,3,Not Graduate,Yes,5400000,16800000,16,550,10700000,6400000,13400000,7000000,Approved,Average,Upper-Middle,Silver,Long Term,Moderate,0,1,1
3476,Shane Riley,1970-07-03,5,Not Graduate,No,700000,1400000,4,344,1500000,800000,2600000,300000,Rejected,Poor,Low,Bronze,Short Term,High,0,0,0
3477,Julian Watson,2002-07-12,2,Not Graduate,Yes,9800000,38200000,10,743,5400000,14800000,24300000,5300000,Approved,Good,High,Platinum,Intermediate,Moderate,0,1,1
3478,Tracy Russell,1988-04-23,4,Graduate,No,9700000,36400000,4,772,13800000,11300000,38100000,13500000,Approved,Excellent,High,Platinum,Short Term,High,1,0,1
3479,Stephanie Baker,1982-12-20,0,Graduate,Yes,9400000,29900000,12,302,12300000,1500000,35700000,8200000,Rejected,Poor,High,Gold,Intermediate,Low,1,1,0
3480,Danny Murray,1986-03-22,3,Graduate,Yes,3200000,9100000,18,376,4500000,800000,9000000,1700000,Rejected,Poor,Low-Middle,Bronze,Long Term,Moderate,1,1,0
3481,Jennifer Peterson,1988-05-21,0,Graduate,Yes,3700000,11600000,10,747,0,4500000,9000000,3500000,Approved,Good,Low-Middle,Silver,Intermediate,Low,1,1,1
3482,Dale Fowler,2001-06-29,2,Graduate,Yes,4200000,15800000,6,710,12300000,3700000,12600000,4600000,Approved,Good,Upper-Middle,Silver,Short Term,Moderate,1,1,1
3483,Jonathan Mullins,2006-03-07,2,Not Graduate,No,7000000,24200000,6,892,20600000,500000,21400000,9200000,Approved,Excellent,Upper-Middle,Gold,Short Term,Moderate,0,0,1
3484,Nicholas Smith,2004-11-21,3,Not Graduate,No,3200000,11500000,16,492,4800000,2300000,10400000,3200000,Rejected,Poor,Low-Middle,Silver,Long Term,Moderate,0,0,0
3485,Margaret Keith,2000-07-22,5,Graduate,No,7900000,17700000,2,559,19700000,2800000,28900000,5400000,Approved,Average,High,Silver,Short Term,High,1,0,1
3486,Dr. Linda Cox,1982-09-01,3,Not Graduate,No,2200000,8300000,18,314,1100000,900000,5800000,2000000,Rejected,Poor,Low-Middle,Bronze,Long Term,Moderate,0,0,0
3487,Ronald Rodriguez,2004-11-14,0,Graduate,Yes,2700000,8400000,6,744,1200000,4100000,7500000,2000000,Approved,Good,Low-Middle,Bronze,Short Term,Low,1,1,1
3488,William Beard,1986-11-08,5,Not Graduate,No,6800000,18000000,12,690,17800000,11800000,25000000,9300000,Approved,Good,Upper-Middle,Silver,Intermediate,High,0,0,1
3489,Natalie Lindsey,1986-07-13,3,Graduate,Yes,6300000,23300000,4,347,18300000,12200000,21100000,8100000,Approved,Poor,Upper-Middle,Gold,Short Term,Moderate,1,1,1
3490,Courtney Thompson,2001-08-31,5,Graduate,Yes,9000000,31400000,2,677,12000000,10800000,20700000,8700000,Approved,Good,High,Platinum,Short Term,High,1,1,1
3491,Allison Stewart,1984-09-20,1,Graduate,No,4700000,15700000,4,468,13300000,5100000,16200000,3600000,Approved,Poor,Upper-Middle,Silver,Short Term,Low,1,0,1
3492,Jessica Miller,1967-05-13,2,Not Graduate,No,8100000,17500000,4,674,10800000,12700000,23200000,9300000,Approved,Good,High,Silver,Short Term,Moderate,0,0,1
3493,Jennifer Burns,1985-03-07,2,Not Graduate,No,9000000,27300000,14,353,22600000,4400000,26900000,7200000,Rejected,Poor,High,Gold,Intermediate,Moderate,0,0,0
3494,John Long,1998-07-04,4,Not Graduate,No,3800000,14100000,8,727,3900000,4900000,8200000,5400000,Approved,Good,Low-Middle,Silver,Intermediate,High,0,0,1
3495,Angela Lewis,1977-01-24,4,Not Graduate,Yes,8800000,22200000,10,512,6800000,4000000,31900000,9900000,Rejected,Poor,High,Gold,Intermediate,High,0,1,0
3496,Richard Galloway,1983-11-27,3,Not Graduate,Yes,8700000,27200000,18,454,9100000,9300000,30900000,12000000,Rejected,Poor,High,Gold,Long Term,Moderate,0,1,0
3497,Emily Scott,1992-01-19,5,Not Graduate,No,5000000,12400000,14,315,7400000,8600000,17000000,4000000,Rejected,Poor,Upper-Middle,Silver,Intermediate,High,0,0,0
3498,Elizabeth Stewart,1978-11-20,0,Not Graduate,Yes,6000000,22700000,10,480,200000,11900000,13700000,8700000,Rejected,Poor,Upper-Middle,Gold,Intermediate,Low,0,1,0
3499,Ryan Fleming,1961-10-13,2,Graduate,Yes,9100000,24200000,16,685,25600000,1900000,31100000,9100000,Approved,Good,High,Gold,Long Term,Moderate,1,1,1
3500,Sheila Hancock,2005-05-21,1,Graduate,No,7400000,17900000,6,460,2600000,1300000,25900000,5000000,Rejected,Poor,Upper-Middle,Silver,Short Term,Low,1,0,0
3501,Jennifer Miller,1973-09-01,1,Not Graduate,Yes,8300000,28400000,16,704,1400000,11700000,16900000,11400000,Approved,Good,High,Gold,Long Term,Low,0,1,1
3502,Lori Richards,1977-04-29,1,Graduate,Yes,7600000,23900000,12,692,500000,12200000,27000000,5000000,Approved,Good,High,Gold,Intermediate,Low,1,1,1
3503,John Simmons,1979-03-28,1,Not Graduate,Yes,3500000,9600000,4,398,1700000,6000000,7900000,4600000,Rejected,Poor,Low-Middle,Bronze,Short Term,Low,0,1,0
3504,Richard Deleon,1964-10-28,5,Graduate,Yes,1000000,3500000,18,882,900000,500000,2900000,600000,Approved,Excellent,Low,Bronze,Long Term,High,1,1,1
3505,Gregory Morrow,1959-02-01,5,Graduate,Yes,9900000,25900000,4,860,7800000,200000,38000000,5400000,Approved,Excellent,High,Gold,Short Term,High,1,1,1
3506,Sarah Davis,1984-02-19,2,Graduate,Yes,5700000,15100000,18,330,5900000,3800000,16600000,6200000,Rejected,Poor,Upper-Middle,Silver,Long Term,Moderate,1,1,0
3507,John Sweeney,1968-01-13,5,Graduate,No,700000,2400000,16,447,1300000,700000,2600000,800000,Rejected,Poor,Low,Bronze,Long Term,High,1,0,0
3508,Jeffery Chan,1959-12-30,0,Not Graduate,Yes,9600000,23800000,12,788,9900000,14400000,21200000,10400000,Approved,Excellent,High,Gold,Intermediate,Low,0,1,1
3509,William Cole,1988-02-06,1,Not Graduate,No,9300000,28900000,6,526,11100000,1600000,19700000,11000000,Rejected,Poor,High,Gold,Short Term,Low,0,0,0
3510,Frank Lambert,2004-09-15,0,Graduate,No,9500000,28400000,18,577,6200000,10300000,30200000,14100000,Approved,Average,High,Gold,Long Term,Low,1,0,1
3511,Jennifer Best,1976-07-16,4,Graduate,Yes,8700000,23400000,16,372,10600000,11700000,20000000,8000000,Rejected,Poor,High,Gold,Long Term,High,1,1,0
3512,Megan Gibson,1963-11-26,5,Graduate,Yes,7300000,21000000,14,759,15500000,8000000,20300000,10800000,Approved,Excellent,Upper-Middle,Gold,Intermediate,High,1,1,1
3513,Dr. Janice Jackson,1982-08-04,3,Graduate,Yes,4100000,12700000,10,465,6400000,1900000,14100000,3200000,Rejected,Poor,Upper-Middle,Silver,Intermediate,Moderate,1,1,0
3514,Douglas Barrera,1985-08-04,2,Graduate,No,2900000,10200000,4,789,1200000,4100000,6100000,3600000,Approved,Excellent,Low-Middle,Silver,Short Term,Moderate,1,0,1
3515,April Harrington,1969-05-02,3,Graduate,Yes,7500000,17900000,2,680,7000000,11800000,25000000,6300000,Approved,Good,Upper-Middle,Silver,Short Term,Moderate,1,1,1
3516,Carrie Wilson,1959-01-07,1,Graduate,No,7900000,25700000,20,681,14900000,3000000,18100000,8800000,Approved,Good,High,Gold,Long Term,Low,1,0,1
3517,Yvette Smith,1978-04-15,1,Graduate,Yes,6900000,22300000,16,673,17400000,100000,21300000,9000000,Approved,Good,Upper-Middle,Gold,Long Term,Low,1,1,1
3518,Eddie Brown,2005-08-20,0,Not Graduate,No,6900000,22900000,10,313,5600000,9300000,26200000,8000000,Rejected,Poor,Upper-Middle,Gold,Intermediate,Low,0,0,0
3519,Kristopher Anderson,1997-03-21,0,Not Graduate,No,4800000,18800000,16,551,7900000,9400000,17300000,5500000,Approved,Average,Upper-Middle,Silver,Long Term,Low,0,0,1
3520,Daniel Leonard,1990-11-07,5,Graduate,Yes,7700000,24400000,8,453,1400000,7700000,22000000,10000000,Rejected,Poor,High,Gold,Intermediate,High,1,1,0
3521,Eddie Brown,1978-12-13,3,Not Graduate,No,6900000,22700000,4,650,900000,13400000,15500000,6400000,Approved,Good,Upper-Middle,Gold,Short Term,Moderate,0,0,1
3522,Teresa Robinson,1971-10-26,1,Not Graduate,No,1200000,4500000,4,439,3200000,1800000,2900000,1200000,Approved,Poor,Low-Middle,Bronze,Short Term,Low,0,0,1
3523,Jon Morgan,1958-12-04,1,Graduate,No,2900000,9600000,4,658,8200000,4300000,7000000,2700000,Approved,Good,Low-Middle,Bronze,Short Term,Low,1,0,1
3524,Eric Jennings,1971-06-25,4,Graduate,Yes,5500000,18900000,6,379,13900000,9100000,18500000,3100000,Rejected,Poor,Upper-Middle,Silver,Short Term,High,1,1,0
3525,Mark Matthews,2001-08-18,4,Graduate,Yes,3200000,10700000,4,450,7300000,3000000,8200000,1800000,Approved,Poor,Low-Middle,Silver,Short Term,High,1,1,1
3526,Patrick Walton,1965-07-10,5,Not Graduate,No,2600000,8200000,4,849,7400000,2000000,8900000,2700000,Approved,Excellent,Low-Middle,Bronze,Short Term,High,0,0,1
3527,Rebecca Leonard,1977-11-14,0,Graduate,No,500000,1600000,18,865,1400000,400000,1000000,200000,Approved,Excellent,Low,Bronze,Long Term,Low,1,0,1
3528,Randy Bates,1992-11-18,0,Graduate,No,1800000,6900000,10,853,900000,400000,3700000,1700000,Rejected,Excellent,Low-Middle,Bronze,Intermediate,Low,1,0,0
3529,Paula Shepard,1993-01-11,0,Not Graduate,No,1300000,4900000,12,555,2400000,1200000,4100000,1700000,Approved,Average,Low-Middle,Bronze,Intermediate,Low,0,0,1
3530,Brooke Bautista,1967-01-26,1,Not Graduate,No,9900000,20700000,20,821,12700000,8200000,38100000,11100000,Approved,Excellent,High,Gold,Long Term,Low,0,0,1
3531,Aaron Wood,1967-05-10,0,Not Graduate,No,2000000,4700000,2,820,4700000,500000,7900000,1200000,Approved,Excellent,Low-Middle,Bronze,Short Term,Low,0,0,1
3532,Victoria Diaz,1997-02-12,1,Not Graduate,No,5100000,15300000,4,721,7000000,6100000,15300000,5900000,Approved,Good,Upper-Middle,Silver,Short Term,Low,0,0,1
3533,Jennifer Collins,1960-05-02,4,Graduate,Yes,8200000,24000000,20,831,23000000,3000000,24800000,5400000,Approved,Excellent,High,Gold,Long Term,High,1,1,1
3534,Elizabeth Hall,1962-01-09,5,Not Graduate,No,4200000,12600000,18,571,8900000,3200000,11700000,6200000,Approved,Average,Upper-Middle,Silver,Long Term,High,0,0,1
3535,Tamara Rodriguez,1959-04-12,2,Not Graduate,Yes,1300000,4900000,8,582,2100000,1800000,3400000,1700000,Approved,Average,Low-Middle,Bronze,Intermediate,Moderate,0,1,1
3536,Paul Petty,1993-01-31,1,Not Graduate,Yes,4600000,13600000,18,487,11200000,8500000,15500000,5400000,Rejected,Poor,Upper-Middle,Silver,Long Term,Low,0,1,0
3537,Tiffany Cuevas,1976-05-28,1,Not Graduate,No,6600000,19700000,12,758,16000000,4400000,18800000,9500000,Approved,Excellent,Upper-Middle,Silver,Intermediate,Low,0,0,1
3538,John Morse,1996-11-12,2,Graduate,Yes,8300000,30100000,16,636,5200000,5100000,33100000,7200000,Approved,Average,High,Platinum,Long Term,Moderate,1,1,1
3539,Christina Walters,1995-12-24,0,Graduate,No,6900000,20700000,16,857,17100000,13700000,14600000,8800000,Approved,Excellent,Upper-Middle,Gold,Long Term,Low,1,0,1
3540,Becky Sellers,1994-03-06,4,Graduate,Yes,4700000,12500000,8,678,13700000,200000,9800000,7000000,Approved,Good,Upper-Middle,Silver,Intermediate,High,1,1,1
3541,Clarence Mueller,1997-05-30,1,Graduate,No,7900000,15800000,8,551,800000,3500000,18700000,8300000,Approved,Average,High,Silver,Intermediate,Low,1,0,1
3542,John Moyer,1996-08-08,3,Not Graduate,No,8800000,24900000,16,668,16700000,17200000,30000000,10500000,Approved,Good,High,Gold,Long Term,Moderate,0,0,1
3543,Samantha Yang,1980-05-01,1,Graduate,No,6500000,23400000,2,672,5000000,10400000,16700000,7600000,Approved,Good,Upper-Middle,Gold,Short Term,Low,1,0,1
3544,Karen Patel,1961-10-08,3,Not Graduate,No,3500000,13700000,4,439,5200000,2800000,13000000,4400000,Approved,Poor,Low-Middle,Silver,Short Term,Moderate,0,0,1
3545,Pamela Gray,1972-06-23,2,Not Graduate,Yes,8200000,19600000,16,636,11500000,2300000,28800000,10700000,Approved,Average,High,Silver,Long Term,Moderate,0,1,1
3546,Kimberly Gordon,1979-02-27,0,Not Graduate,Yes,2000000,6000000,14,393,1500000,1400000,5900000,2900000,Rejected,Poor,Low-Middle,Bronze,Intermediate,Low,0,1,0
3547,Marie Andrade MD,1968-04-13,5,Not Graduate,No,2700000,8200000,2,848,7000000,1000000,6200000,1500000,Approved,Excellent,Low-Middle,Bronze,Short Term,High,0,0,1
3548,Matthew Branch,1978-06-22,0,Graduate,Yes,5300000,17600000,4,790,2000000,10200000,19700000,7700000,Approved,Excellent,Upper-Middle,Silver,Short Term,Low,1,1,1
3549,George Clark,1961-10-16,2,Not Graduate,No,9900000,19900000,6,312,21400000,2200000,31400000,11000000,Rejected,Poor,High,Silver,Short Term,Moderate,0,0,0
3550,Linda Brooks,1959-08-16,2,Not Graduate,Yes,5000000,19500000,14,775,3100000,4700000,9900000,6500000,Approved,Excellent,Upper-Middle,Silver,Intermediate,Moderate,0,1,1
3551,John Olsen,1959-09-14,2,Not Graduate,No,9100000,18600000,20,403,18400000,11700000,20300000,9200000,Rejected,Poor,High,Silver,Long Term,Moderate,0,0,0
3552,Christopher Cruz,1979-08-14,3,Not Graduate,Yes,7600000,26400000,14,867,9200000,700000,27900000,7400000,Approved,Excellent,High,Gold,Intermediate,Moderate,0,1,1
3553,Alice Shaw,1977-11-14,0,Graduate,No,5200000,17800000,18,558,8300000,5400000,13000000,3100000,Approved,Average,Upper-Middle,Silver,Long Term,Low,1,0,1
3554,Katherine Young,1997-08-24,5,Graduate,No,1800000,6000000,4,548,1400000,2400000,6500000,2600000,Approved,Poor,Low-Middle,Bronze,Short Term,High,1,0,1
3555,Destiny Sanders,1968-12-01,0,Not Graduate,No,7300000,28200000,16,486,15300000,8800000,16400000,7700000,Rejected,Poor,Upper-Middle,Gold,Long Term,Low,0,0,0
3556,Mackenzie Owen,1959-07-17,4,Graduate,No,3200000,11600000,6,635,3300000,4600000,6500000,3900000,Approved,Average,Low-Middle,Silver,Short Term,High,1,0,1
3557,Elizabeth Vasquez DVM,1972-03-31,5,Graduate,No,5200000,20700000,2,538,3200000,2000000,14600000,3600000,Approved,Poor,Upper-Middle,Gold,Short Term,High,1,0,1
3558,Eric Schmidt,1997-04-23,4,Not Graduate,No,7100000,28200000,14,496,6300000,10900000,27700000,4600000,Rejected,Poor,Upper-Middle,Gold,Intermediate,High,0,0,0
3559,Joshua Woods,1992-12-05,4,Graduate,Yes,1400000,4800000,6,411,1400000,300000,4400000,1600000,Rejected,Poor,Low-Middle,Bronze,Short Term,High,1,1,0
3560,Barbara Reese,2003-11-19,4,Not Graduate,No,2700000,10700000,6,857,7400000,4200000,8200000,2800000,Approved,Excellent,Low-Middle,Silver,Short Term,High,0,0,1
3561,Jesse Perry,1972-12-27,5,Graduate,Yes,6500000,18100000,10,360,15700000,10600000,20200000,6100000,Rejected,Poor,Upper-Middle,Silver,Intermediate,High,1,1,0
3562,Chad Arnold,1967-10-20,4,Graduate,No,9300000,35900000,18,461,9800000,12700000,26200000,11400000,Rejected,Poor,High,Platinum,Long Term,High,1,0,0
3563,Courtney Pratt,2003-07-03,0,Graduate,Yes,6700000,14900000,16,638,3300000,6900000,22300000,8100000,Approved,Average,Upper-Middle,Silver,Long Term,Low,1,1,1
3564,Bobby Soto,1969-07-05,5,Graduate,No,6800000,19300000,6,865,12100000,100000,22900000,9000000,Approved,Excellent,Upper-Middle,Silver,Short Term,High,1,0,1
3565,Bernard Moon,1958-07-28,5,Not Graduate,No,5600000,13600000,4,449,5900000,5700000,18800000,4300000,Rejected,Poor,Upper-Middle,Silver,Short Term,High,0,0,0
3566,Patricia Wright,2001-09-05,1,Not Graduate,Yes,1900000,4700000,2,870,4700000,2300000,3900000,2300000,Approved,Excellent,Low-Middle,Bronze,Short Term,Low,0,1,1
3567,Mark Villanueva,1998-11-17,5,Not Graduate,No,8400000,19500000,6,815,5300000,2500000,24000000,7200000,Approved,Excellent,High,Silver,Short Term,High,0,0,1
3568,Jennifer Gray,1965-05-03,2,Not Graduate,Yes,2500000,7200000,16,454,4200000,1000000,7100000,2100000,Rejected,Poor,Low-Middle,Bronze,Long Term,Moderate,0,1,0
3569,Catherine Johnston,1984-04-22,1,Not Graduate,Yes,2900000,9900000,18,783,1300000,100000,11000000,2600000,Approved,Excellent,Low-Middle,Bronze,Long Term,Low,0,1,1
3570,Mark Hall,1969-11-14,3,Graduate,Yes,3200000,7400000,2,543,3600000,4500000,11200000,4600000,Rejected,Poor,Low-Middle,Bronze,Short Term,Moderate,1,1,0
3571,Larry Walton,1972-11-16,4,Not Graduate,Yes,3000000,10900000,2,786,7600000,3300000,8000000,3200000,Approved,Excellent,Low-Middle,Silver,Short Term,High,0,1,1
3572,Jay Whitaker,1983-07-04,3,Graduate,Yes,800000,2500000,20,395,1500000,300000,1600000,500000,Rejected,Poor,Low,Bronze,Long Term,Moderate,1,1,0
3573,Laura Andersen,1993-09-14,2,Not Graduate,Yes,400000,1300000,2,885,200000,300000,1100000,500000,Approved,Excellent,Low,Bronze,Short Term,Moderate,0,1,1
3574,Dr. Sherri Miller,2003-07-25,2,Not Graduate,No,4400000,10600000,20,488,10800000,2400000,13200000,4600000,Rejected,Poor,Upper-Middle,Silver,Long Term,Moderate,0,0,0
3575,Steven Gonzalez,1966-12-22,2,Not Graduate,Yes,8700000,19900000,10,829,7500000,10500000,20200000,8400000,Approved,Excellent,High,Silver,Intermediate,Moderate,0,1,1
3576,Meredith Brown,1994-04-17,4,Not Graduate,No,7400000,15400000,6,677,22000000,13500000,28900000,7400000,Approved,Good,Upper-Middle,Silver,Short Term,High,0,0,1
3577,Ronnie Atkinson,1965-07-22,4,Not Graduate,Yes,5700000,14400000,12,645,14500000,8600000,12900000,4700000,Approved,Average,Upper-Middle,Silver,Intermediate,High,0,1,1
3578,Pamela Lopez,1997-10-31,5,Not Graduate,Yes,9700000,27600000,10,788,9400000,3100000,31800000,10600000,Approved,Excellent,High,Gold,Intermediate,High,0,1,1
3579,Alec Powell,1988-05-04,2,Not Graduate,No,7000000,22400000,6,649,12200000,9900000,17800000,8900000,Approved,Average,Upper-Middle,Gold,Short Term,Moderate,0,0,1
3580,William Huynh DDS,1966-11-16,2,Not Graduate,No,8900000,23100000,4,519,22800000,500000,25200000,4700000,Rejected,Poor,High,Gold,Short Term,Moderate,0,0,0
3581,Aaron Hart,1994-08-17,3,Graduate,Yes,3100000,11200000,14,772,3400000,5800000,8300000,2100000,Approved,Excellent,Low-Middle,Silver,Intermediate,Moderate,1,1,1
3582,Hannah Ho,1968-04-14,4,Graduate,No,2200000,6100000,12,330,5500000,2900000,5000000,2200000,Rejected,Poor,Low-Middle,Bronze,Intermediate,High,1,0,0
3583,Andrew Robinson,1979-08-17,5,Not Graduate,Yes,7100000,21500000,4,557,8900000,8000000,26400000,4000000,Approved,Average,Upper-Middle,Gold,Short Term,High,0,1,1
3584,Karen Vincent,1970-11-26,4,Graduate,Yes,8200000,19000000,6,334,24500000,6800000,28600000,10200000,Rejected,Poor,High,Silver,Short Term,High,1,1,0
3585,Barbara Lawson,1964-10-21,3,Graduate,Yes,9800000,28400000,12,487,8900000,15400000,30800000,11100000,Rejected,Poor,High,Gold,Intermediate,Moderate,1,1,0
3586,Peter Dunn,1985-01-21,2,Graduate,Yes,3900000,9700000,8,539,4400000,7600000,7900000,5100000,Rejected,Poor,Low-Middle,Bronze,Intermediate,Moderate,1,1,0
3587,Wendy Davis,1997-05-19,2,Graduate,Yes,2200000,8100000,8,710,500000,2900000,7300000,1000000,Approved,Good,Low-Middle,Bronze,Intermediate,Moderate,1,1,1
3588,Justin Dominguez,1985-08-08,5,Not Graduate,Yes,600000,1700000,20,879,1100000,100000,2300000,700000,Approved,Excellent,Low,Bronze,Long Term,High,0,1,1
3589,Matthew Odonnell,1991-07-02,4,Not Graduate,Yes,6900000,22000000,10,512,6100000,9100000,20600000,3900000,Rejected,Poor,Upper-Middle,Gold,Intermediate,High,0,1,0
3590,Steven Nguyen,1994-08-19,2,Graduate,Yes,7400000,27300000,18,561,12600000,400000,27100000,9600000,Approved,Average,Upper-Middle,Gold,Long Term,Moderate,1,1,1
3591,Christopher Alvarez,1982-08-12,3,Not Graduate,Yes,4000000,11600000,6,539,5900000,2600000,12100000,4700000,Rejected,Poor,Low-Middle,Silver,Short Term,Moderate,0,1,0
3592,Jeremy Contreras,1986-12-16,3,Not Graduate,Yes,700000,2000000,18,544,800000,1300000,1500000,400000,Rejected,Poor,Low,Bronze,Long Term,Moderate,0,1,0
3593,Michelle Allen,2005-09-03,2,Not Graduate,Yes,1900000,4600000,16,631,3200000,2700000,4500000,2700000,Approved,Average,Low-Middle,Bronze,Long Term,Moderate,0,1,1
3594,Timothy Middleton,1983-12-07,2,Graduate,No,2200000,6800000,20,546,4600000,200000,4500000,2200000,Rejected,Poor,Low-Middle,Bronze,Long Term,Moderate,1,0,0
3595,Carrie Rojas,1970-02-19,1,Graduate,Yes,2000000,5600000,14,569,5000000,1100000,7900000,1600000,Approved,Average,Low-Middle,Bronze,Intermediate,Low,1,1,1
3596,Colleen Tate,1982-09-03,4,Not Graduate,No,7400000,17900000,6,384,13400000,12300000,22400000,4700000,Rejected,Poor,Upper-Middle,Silver,Short Term,High,0,0,0
3597,Michael Calderon,1964-05-07,2,Not Graduate,Yes,2300000,9000000,6,583,3600000,1300000,6900000,3400000,Approved,Average,Low-Middle,Bronze,Short Term,Moderate,0,1,1
3598,Heather Webb,1965-05-15,5,Not Graduate,Yes,4000000,15500000,12,517,0,600000,12100000,3500000,Rejected,Poor,Low-Middle,Silver,Intermediate,High,0,1,0
3599,James Barrera,1958-04-22,3,Graduate,Yes,1500000,5800000,18,420,800000,1900000,4100000,1400000,Rejected,Poor,Low-Middle,Bronze,Long Term,Moderate,1,1,0
3600,Brittany Taylor,2001-05-05,2,Not Graduate,Yes,5200000,12900000,18,644,400000,5000000,12000000,7500000,Approved,Average,Upper-Middle,Silver,Long Term,Moderate,0,1,1
3601,Amber Shields,1960-11-11,2,Graduate,No,5400000,14500000,8,349,10800000,4800000,21100000,6600000,Rejected,Poor,Upper-Middle,Silver,Intermediate,Moderate,1,0,0
3602,Melanie Goodwin,1992-12-18,3,Graduate,No,7700000,25300000,18,662,3400000,11400000,19100000,9900000,Approved,Good,High,Gold,Long Term,Moderate,1,0,1
3603,Jennifer Morris MD,1975-01-22,0,Not Graduate,Yes,1900000,6400000,20,704,900000,3400000,5300000,1900000,Approved,Good,Low-Middle,Bronze,Long Term,Low,0,1,1
3604,Alyssa Grant,1985-07-28,4,Not Graduate,Yes,6400000,15500000,2,324,18400000,11100000,13900000,4500000,Rejected,Poor,Upper-Middle,Silver,Short Term,High,0,1,0
3605,Brandon Singleton,1969-09-10,5,Graduate,No,700000,1700000,18,757,1900000,200000,2100000,600000,Approved,Excellent,Low,Bronze,Long Term,High,1,0,1
3606,Duane Sloan,1985-06-20,3,Graduate,Yes,5800000,23000000,16,361,6000000,10100000,23000000,2800000,Rejected,Poor,Upper-Middle,Gold,Long Term,Moderate,1,1,0
